title,duration,price,students,has_discount,is_free,price_log,students_log
Start Now: A Rescue Plan for Retirement Late Savers,0.65,150.0,11,False,False,5.017279836814924,2.4849066497880004
Eu Funding: Module 2 - Introduction to Horizon 2020,1.0,20.0,11,False,False,3.044522437723423,2.4849066497880004
How I Make Money Writing About Stocks Online,2.5,195.0,360,False,False,5.278114659230518,5.8888779583328805
Tradeonomics - Four Steps to Mastering Economic Indicators,4.0,20.0,1189,False,False,3.044522437723423,7.0817085861055755
Improve Your Financial Literacy,2.0,0.0,9995,False,True,0.0,9.209940291954844
Forex Trading : Power Of Moving Averages,4.0,200.0,100,False,False,5.303304908059076,4.61512051684126
Demystifying Your Personal Tax Return,1.0,0.0,3426,False,True,0.0,8.139440521874608
Samuel and Co Trading - Stock & Forex Trading,5.5,50.0,592,False,False,3.9318256327243257,6.385194398997726
Accounting Department's Tips & Tricks - Beginner to Advanced,6.0,95.0,1222,False,False,4.564348191467836,7.109062135687172
Certificate Program In Management Accounting,6.0,50.0,1532,False,False,3.9318256327243257,7.334981878871814
How I Trade Forex Successfully,1.5,0.0,5768,False,True,0.0,8.660254034256889
Professional Trading With Institutional Supply & Demand,5.5,200.0,343,False,False,5.303304908059076,5.840641657373398
Master Calendar Spreads with this live trade on Gold (GLD),1.0,60.0,540,False,False,4.110873864173311,6.293419278846481
Accounting 101: Guide to Business Accounting,14.5,50.0,2031,False,False,3.9318256327243257,7.616775808698373
An Introduction to Financial Markets on Wall Street,2.0,30.0,7,False,False,3.4339872044851463,2.0794415416798357
Win 90% of Trades; Quantitative Investments Models in Excel,1.5,200.0,4,False,False,5.303304908059076,1.6094379124341003
The Forex Pivot Points Trading Strategy,2.0,20.0,21,False,False,3.044522437723423,3.091042453358316
Your Business by the Numbers,3.0,25.0,29,False,False,3.258096538021482,3.4011973816621555
Forex - Trade Gartley with Precision - Complete Strategy,1.5,20.0,50,False,False,3.044522437723423,3.9318256327243257
Bitcoin & Ethereum Course (2 Course Bundle),2.5,200.0,1,False,False,5.303304908059076,0.6931471805599453
Create Trading Robot Without Coding Skills!,1.0,145.0,5,False,False,4.983606621708336,1.791759469228055
Accounting and the Triple Bottom Line,0.55,30.0,6,False,False,3.4339872044851463,1.9459101490553132
MQL5 - Beginner To Expert,1.5,45.0,16,False,False,3.828641396489095,2.833213344056216
How to be A High Performance Insurance Broker Part 2,2.0,40.0,70,False,False,3.713572066704308,4.2626798770413155
"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",1.0,20.0,110,False,False,3.044522437723423,4.709530201312334
Xero Bookkeeping Course & Certification by Accounting Firm,2.0,20.0,7,False,False,3.044522437723423,2.0794415416798357
Trading News Using Binary Options,1.5,145.0,1186,False,False,4.983606621708336,7.079184394609668
Trading Trends in ANY Market,2.0,30.0,632,False,False,3.4339872044851463,6.450470422144176
Financial Statements Analysis: Learn to Invest Like a Pro!,2.5,50.0,1237,False,False,3.9318256327243257,7.121252453244542
Contango VXX - ETF Options Trading - Double Your Investment,1.0,200.0,513,False,False,5.303304908059076,6.2422232654551655
Mergers and Acquisitions M&A Essentials You Need to Know,1.0,95.0,4103,False,False,4.564348191467836,8.319717386850606
TRADING MARKET MAP,3.5,45.0,1489,False,False,3.828641396489095,7.306531398939505
How To Confidently Join The Bitcoin Revolution,7.0,45.0,547,False,False,3.828641396489095,6.306275286948016
High Probability Trading Across Any Market: Stocks & Forex,18.5,95.0,353,False,False,4.564348191467836,5.869296913133774
Option Trading for Rookies: Make & Manage Profitable Trades,2.0,95.0,507,False,False,4.564348191467836,6.230481447578482
Your First Successful Forex Trades - With Case Studies,2.5,200.0,1079,False,False,5.303304908059076,6.984716320118265
MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,43.5,180.0,3667,False,False,5.198497031265826,8.207401833376355
"High-Frequency Trading #1: Basics, History & Strategies",0.6,50.0,2222,False,False,3.9318256327243257,7.706612913964197
Financial Accounting - The Ultimate Beginner Course,10.0,100.0,9,False,False,4.61512051684126,2.302585092994046
Level 1 2014 CFA® Program – Derivatives,2.5,40.0,225,False,False,3.713572066704308,5.420534999272286
The Complete Investing Guide: How to Beat Wall Street,5.5,50.0,13,False,False,3.9318256327243257,2.639057329615259
"Bitcoins - Past, Present, Future",1.5,20.0,373,False,False,3.044522437723423,5.924255797414532
Learn Accounting by Specific Examples - Part 1,0.6333333333333333,50.0,306,False,False,3.9318256327243257,5.726847747587197
Forex: Presentation and  Analysis (Fundamental & Technical),1.5,50.0,14,False,False,3.9318256327243257,2.70805020110221
Year-end QuickBooks Procedures,2.0,20.0,51,False,False,3.044522437723423,3.9512437185814275
Price Action Gap Trading Strategies,1.0,20.0,13,False,False,3.044522437723423,2.639057329615259
How to start a successful career in finance?,2.0,0.0,1318,False,True,0.0,7.1846291527173145
Level 1 2014 CFA® Program – Equity Investments,4.5,40.0,347,False,False,3.713572066704308,5.8522024797744745
Wealth Management,3.5,30.0,274,False,False,3.4339872044851463,5.616771097666572
Basics of Private Equity,0.6666666666666666,60.0,9,False,False,4.110873864173311,2.302585092994046
Curso Completo del Mercado FOREX,5.5,200.0,359,False,False,5.303304908059076,5.886104031450156
Como Investir em Ações para Iniciantes,1.0,0.0,6024,False,True,0.0,8.703672758358856
Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,5.0,130.0,315,False,False,4.875197323201151,5.755742213586912
６時間でインターバンク市場を攻略！最短距離でトレード基礎力,4.0,35.0,280,False,False,3.58351893845611,5.638354669333745
Matemática Financeira de um jeito fácil,1.5,95.0,401,False,False,4.564348191467836,5.996452088619021
ビットコイン生態系｜既存通貨が主役をやめる日,1.5,20.0,701,False,False,3.044522437723423,6.553933404025811
Trading Forex - Trader avec les figures harmoniques,2.0,90.0,57,False,False,4.51085950651685,4.060443010546419
Введение в Финансовую Инженерию,5.0,50.0,205,False,False,3.9318256327243257,5.327876168789581
Aprenda a Investir no Tesouro Direto Passo a Passo,1.0,35.0,62,False,False,3.58351893845611,4.143134726391533
資産運用の基礎を学ぶファイナンス入門,4.0,20.0,114,False,False,3.044522437723423,4.74493212836325
Aprende a invertir y deja que tu dinero trabaje para ti,14.0,145.0,789,False,False,4.983606621708336,6.672032945461067
Buchführung lernen leicht gemacht,5.0,40.0,446,False,False,3.713572066704308,6.102558594613569
Day Trading: High ROI Day Trading ,6.5,150.0,17,False,False,5.017279836814924,2.8903717578961645
Flow Management and Forecasting,1.0,20.0,16,False,False,3.044522437723423,2.833213344056216
An Introduction to Management of Portfolios (MoP),1.5,20.0,117,False,False,3.044522437723423,4.770684624465665
CFA Level I Workshop 1: Ethics and Quantitative Methods,1.0,20.0,147,False,False,3.044522437723423,4.997212273764115
Accounting Basics 101 for Understanding Business,1.0,20.0,7,False,False,3.044522437723423,2.0794415416798357
Mortgage Acceleration,1.5,20.0,247,False,False,3.044522437723423,5.5134287461649825
Stock Market for Beginners. Learn to trade,3.5,35.0,143,False,False,3.58351893845611,4.969813299576001
CFA Corporate Finance Level 1 (Part 1),14.5,180.0,621,False,False,5.198497031265826,6.432940092739179
Trading Tips from Hedge Fund Manager,1.0,50.0,6,False,False,3.9318256327243257,1.9459101490553132
Effective Debt Collection Strategies,1.5,40.0,5,False,False,3.713572066704308,1.791759469228055
IAS 1-Presentation of Financial Statements ,1.0,0.0,2674,False,True,0.0,7.891704659330107
Stock Trading Strategies Using a D.A.R.T.,1.0,20.0,227,False,False,3.044522437723423,5.429345628954441
Capital Structuring Techiques for CA / CFA / CPA Exams,7.0,125.0,4480,False,False,4.836281906951478,8.407601514786142
The Complete Guide to Forex Trading,5.0,20.0,1329,False,False,3.044522437723423,7.1929342212158
Learn How to Trade Binary Options Professionally,1.0,0.0,5144,False,True,0.0,8.545780648268149
Learn How to Start Small and Make It Big In Small-Cap Stocks,2.0,50.0,2635,False,False,3.9318256327243257,7.877017895622398
Trading strategies with common sense technical analysis,3.0,75.0,1750,False,False,4.330733340286331,7.467942332285852
Startup Business: How To Raise Seed Capital,3.0,95.0,3360,False,False,4.564348191467836,8.119993827725105
Business Economics - Basics (College Level),4.0,50.0,3425,False,False,3.9318256327243257,8.139148678884066
Technical Analysis 101: Master the Basics of Trading,2.0,95.0,2688,False,False,4.564348191467836,7.896924656268864
Investing in Stocks? Master The Art of Covered Calls Selling,3.0,80.0,1095,False,False,4.394449154672439,6.999422467507961
How to Trade Binary Options Effectively – All Levels,1.0,195.0,1680,False,False,5.278114659230518,7.427144133408616
Stock Market: The Zero Risk Way of Investing,0.6333333333333333,25.0,2046,False,False,3.258096538021482,7.624130585661289
Forex Trading using professional indicators by TOP traders,3.5,200.0,1699,False,False,5.303304908059076,7.438383530044307
Corporate Finance 101: Equity Valuation,6.0,50.0,1071,False,False,3.9318256327243257,6.977281341630747
Trading Strategies: Find The Trading Strategy That Fits You,2.0,20.0,1037,False,False,3.044522437723423,6.945051063725834
Forex Trading - Learn An Effective Forex Trading Strategy,1.5,95.0,223,False,False,4.564348191467836,5.4116460518550396
Navigate the 10-K and Other Financial Reports,2.5,40.0,653,False,False,3.713572066704308,6.483107351457199
From 0 to 1: Investments and Portfolio Theory,4.5,50.0,230,False,False,3.9318256327243257,5.442417710521793
Bitcoin - The Complete Guide,5.5,20.0,2281,False,False,3.044522437723423,7.732807530422021
Professional Trader's Mindset - Complete Forex Course,1.0,50.0,4702,False,False,3.9318256327243257,8.455955881945048
Bitcoin Peer Investing: How To Generate Double Digit Returns,2.5,25.0,366,False,False,3.258096538021482,5.905361848054571
Forex Breakout Profits: The Definitive Guide,2.5,25.0,521,False,False,3.258096538021482,6.257667587882639
Learn to Trade With Fibonacci Tools,4.0,30.0,252,False,False,3.4339872044851463,5.53338948872752
"Investing Internationally into Real Estate, Stocks and Bonds",2.0,200.0,1101,False,False,5.303304908059076,7.00488198971286
From 0 to 1: Bond Theory and Valuation,4.0,50.0,223,False,False,3.9318256327243257,5.4116460518550396
Stock Market Mastery,7.5,20.0,135,False,False,3.044522437723423,4.912654885736052
UK Self Assessment Tax Return Filing Online,0.4666666666666667,20.0,23,False,False,3.044522437723423,3.1780538303479458
Introduction to Financial Statements,1.5,40.0,112,False,False,3.713572066704308,4.727387818712341
"IAS 8-Accounting Policies ,Changes in Accounting Estimates",2.5,0.0,2122,False,True,0.0,7.660585461703256
CFA® Level 1 2014 – Financial Reporting and Analysis,10.0,50.0,152,False,False,3.9318256327243257,5.030437921392435
Investment Banking Operations : Securities Trade Life Cycle,2.0,30.0,267,False,False,3.4339872044851463,5.5909869805108565
CFA Level I Foundation Course: Introduction to Quants,5.0,50.0,155,False,False,3.9318256327243257,5.049856007249537
Financial Risk Manager (FRM) Certification: Level I,24.0,50.0,87,False,False,3.9318256327243257,4.477336814478207
IAS 10 - Events After Reporting Date,1.0,0.0,2146,False,True,0.0,7.671826797878781
Investment Portfolio Analysis with Excel,9.0,50.0,154,False,False,3.9318256327243257,5.043425116919247
Introduction to the CFA Program,1.0,0.0,4248,False,True,0.0,8.354438940114811
Chartered Financial Analyst (CFA) - Level 1 - FRA,14.5,30.0,517,False,False,3.4339872044851463,6.249975242259483
Excel 4 Accounting & Bookkeeping - Master Lookup Functions,1.0,35.0,2638,False,False,3.58351893845611,7.878155336503324
Cashflow Management for Small Businesses: A How To Guide,0.6166666666666667,25.0,2914,False,False,3.258096538021482,7.977625098784593
Forex Basics (Professional Course Level),1.5,20.0,6050,False,False,3.044522437723423,8.707978826622321
Advanced Butterfly Spreads for Options Income Strategies,1.0,60.0,16,False,False,4.110873864173311,2.833213344056216
The Holy Grail of Auto Trading Forex Futures Stocks Revealed,1.0,50.0,3917,False,False,3.9318256327243257,8.273336598504486
IPO Fundamentals,1.0,20.0,1122,False,False,3.044522437723423,7.023758954738443
Finance for Non-Finance: Learn Quick and Easy,2.5,20.0,4158,False,False,3.044522437723423,8.33302993974291
Advanced Options Trading Course,0.5333333333333333,40.0,1252,False,False,3.713572066704308,7.133295954896068
Statistics - Measures of Dispersion for CA / CS / CFA exams,1.0,20.0,5108,False,False,3.044522437723423,8.538758969330798
Work From Home Online (Part/Full) : Trade Forex 4 Beginners,1.0,45.0,2981,False,False,3.828641396489095,8.000349495324684
Financial Ratios Using Excel,1.0,100.0,1223,False,False,4.61512051684126,7.1098794630722715
How To Start Trading Penny Stocks In 10 Easy Steps 2017,1.5,50.0,7750,False,False,3.9318256327243257,8.955577146281511
How to Copy the Best Traders on Etoro,3.5,90.0,564,False,False,4.51085950651685,6.336825731146441
How To Set Up A Limited Company In The UK,0.7333333333333333,0.0,2075,False,True,0.0,7.638198244285779
Forex trading made simple,1.5,100.0,45,False,False,4.61512051684126,3.828641396489095
Financial and Business Simulation with Microsoft Excel,0.5166666666666666,20.0,44,False,False,3.044522437723423,3.8066624897703196
10.  Bonds and Bond Pricing,1.0,20.0,308,False,False,3.044522437723423,5.733341276897746
Professional Risk Manager (PRM) Certification: Level 3,12.5,50.0,55,False,False,3.9318256327243257,4.02535169073515
Stocks: Quick Method to get started Investing,1.0,0.0,718,False,True,0.0,6.577861357721047
The Fundamentals Of Finance For Non-Finance Professionals,1.5,40.0,206,False,False,3.713572066704308,5.332718793265369
Forex - Top Equity Management Strategy,0.5833333333333334,20.0,18,False,False,3.044522437723423,2.9444389791664403
The Truths about (in)secure Retirement,4.5,200.0,86,False,False,5.303304908059076,4.465908118654584
Learn How to File Taxes for Uber and Lyft Drivers,2.0,40.0,294,False,False,3.713572066704308,5.68697535633982
Learn the Basics of the Wave Principle:,1.5,30.0,27,False,False,3.4339872044851463,3.332204510175204
MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,3.5,195.0,375,False,False,5.278114659230518,5.929589143389895
Start Trading Stocks Using Technical Analysis! Part 2,2.0,95.0,94,False,False,4.564348191467836,4.553876891600541
Introduction to Corporate Finance (Mergers & Acquisitions),1.5,0.0,2080,False,True,0.0,7.640603826393634
Forex & Financial Market Trading Tutorial- Online Strategies,9.0,0.0,3137,False,True,0.0,8.051340933292979
Learn to trade Candlestick Patterns,1.5,20.0,155,False,False,3.044522437723423,5.049856007249537
High-Frequency Trading #2: Market Structure & Instruments,0.6833333333333333,50.0,1732,False,False,3.9318256327243257,7.457609289715606
The Art Of Financial Valuation With Certificate,2.0,20.0,3372,False,False,3.044522437723423,8.12355783506165
Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,2.0,20.0,2185,False,False,3.044522437723423,7.689828668736484
"Economics:   Competition, Elasticity, a little Game Theory",6.0,50.0,1008,False,False,3.9318256327243257,6.9167150203536085
Quantitative Trading Analysis with Python,5.5,50.0,256,False,False,3.9318256327243257,5.54907608489522
Invest Like a Pro!,2.5,200.0,1173,False,False,5.303304908059076,7.068172000388042
Options Trading Essentials: The ULTIMATE Guides,4.0,0.0,1352,False,True,0.0,7.210079628170788
ACCA FA1 Recording Financial Transactions,3.5,50.0,49,False,False,3.9318256327243257,3.912023005428146
CFA® Level 1 2014 – Portfolio Management,2.0,40.0,124,False,False,3.713572066704308,4.8283137373023015
Essentials Of Swing Trading Stocks,1.0,20.0,105,False,False,3.044522437723423,4.663439094112067
Small Business and Managerial Accounting Training Tutorial,3.5,20.0,117,False,False,3.044522437723423,4.770684624465665
Use Crowdfunding Effectively With Indiegogo and Kickstarter,2.0,0.0,6533,False,True,0.0,8.784774592161016
The Complete Litecoin Crypto Currency Bootcamp,1.0,20.0,7,False,False,3.044522437723423,2.0794415416798357
Bank Reconciliation & VAT on Excel,1.5,20.0,30,False,False,3.044522437723423,3.4339872044851463
Commodity Futures Day Trading Strategies,5.0,95.0,91,False,False,4.564348191467836,4.5217885770490405
Learn to invest in the Stock Market,1.0,40.0,28,False,False,3.713572066704308,3.367295829986474
FX Commodity Chart Trading Patterns for Success,2.5,50.0,83,False,False,3.9318256327243257,4.430816798843313
Forex Elite Trading,6.0,85.0,623,False,False,4.454347296253507,6.436150368369428
How to Invest in Startups - Expert Reveals Winning Secrets.,8.5,0.0,1625,False,True,0.0,7.3938782901077555
Kickstarter success in 5 easy steps,0.5166666666666666,20.0,0,False,False,3.044522437723423,0.0
Understanding Financial Statements,1.0,25.0,0,False,False,3.258096538021482,0.0
Planning and Executing a Financial Statement Audit,2.0,50.0,0,False,False,3.9318256327243257,0.0
The Latest Updates 2016 Financial Accounting Standards Board,2.0,50.0,1,False,False,3.9318256327243257,0.6931471805599453
How to achieve personal transformation,0.5333333333333333,20.0,0,False,False,3.044522437723423,0.0
Basic Bookkeeping,0.7333333333333333,35.0,0,False,False,3.58351893845611,0.0
"Credit concepts and checklist for bankers, credit analyst",2.5,20.0,0,False,False,3.044522437723423,0.0
Practical Film Financing: Finding & Pitching Investors,1.0,100.0,0,False,False,4.61512051684126,0.0
Ratio Analysis for Financial Statements,2.0,50.0,0,False,False,3.9318256327243257,0.0
60 Minutes to Fundamental Accounting Skills,2.5,75.0,0,False,False,4.330733340286331,0.0
Essentials of money value: Get a financial Life !,0.6166666666666667,20.0,0,False,False,3.044522437723423,0.0
Introduction to Forex Trading Business For Beginners,1.5,20.0,0,False,False,3.044522437723423,0.0
"Backspreads, Diagonals and Butterflies - Advanced Strategies",2.0,60.0,737,False,False,4.110873864173311,6.6039438246004725
Trade Forex 13 Patterns - Golden Ratios Secret Revealed,4.0,200.0,554,False,False,5.303304908059076,6.318968113746434
Crystal ball trading - foresee price with seasonal patterns,6.0,145.0,807,False,False,4.983606621708336,6.694562058521095
Weekly Options and study of Options expiration dynamics,1.0,60.0,779,False,False,4.110873864173311,6.659293919683638
Cost Accounting Basics (Professional Course Level),1.0,20.0,1777,False,False,3.044522437723423,7.48324441607385
Learn to Reliably Invest In The Stock Market,0.6166666666666667,50.0,841,False,False,3.9318256327243257,6.7357800142423265
Hedge Fund Trading Systems Part Two - Stocks & ETFs,2.5,200.0,56,False,False,5.303304908059076,4.04305126783455
Stock Market Option Trading: How Sell Options For Premium,2.0,200.0,1909,False,False,5.303304908059076,7.554858521040676
Straddles and Strangles - Volatility moves in any direction,1.5,60.0,775,False,False,4.110873864173311,6.654152520183219
Debt Collection Management: Get Paid On Time EVERY TIME!,3.0,20.0,1255,False,False,3.044522437723423,7.135687347028144
Learn about it,1.5,20.0,1193,False,False,3.044522437723423,7.085064293952548
Trading: Basics of Trading for Beginners,1.5,140.0,1309,False,False,4.948759890378168,7.177782416195197
Options Spreads Bundle-  the heart of Options Trading,2.5,120.0,623,False,False,4.795790545596741,6.436150368369428
Trade the News in Forex: EA Robot Included,0.5666666666666667,200.0,276,False,False,5.303304908059076,5.6240175061873385
Investment Portfolio Analysis with R,6.5,50.0,314,False,False,3.9318256327243257,5.752572638825633
Basics of Economics For Beginners A to Z - A Complete Course,1.5,170.0,1942,False,False,5.14166355650266,7.57198844937744
Seeing the Big Picture: Understanding Financial Statements,0.7166666666666667,50.0,885,False,False,3.9318256327243257,6.786716950605081
Financial Modeling for Professionals in 1 Day!,4.5,200.0,226,False,False,5.303304908059076,5.424950017481403
Create Your Own Automated Stock Trading Robot In EXCEL!,5.0,150.0,461,False,False,5.017279836814924,6.135564891081739
FOREX: From Zero To Hero,3.0,150.0,152,False,False,5.017279836814924,5.030437921392435
Learn Call Options and Put Options - Introduction to Options,3.0,60.0,1017,False,False,4.110873864173311,6.925595197110468
1. Principles of Simple Interest ,1.0,20.0,1074,False,False,3.044522437723423,6.980075940561763
Double Entry Bookkeeping,1.0,50.0,440,False,False,3.9318256327243257,6.089044875446846
MQL5 Tutorial Bootcamp,0.5333333333333333,20.0,978,False,False,3.044522437723423,6.88653164253051
Succeed at Options Even If You Don't Know Where to Start,1.5,200.0,36,False,False,5.303304908059076,3.6109179126442243
"Buying, Selling, and Storing Precious Metal",1.0,20.0,74,False,False,3.044522437723423,4.31748811353631
Accounting Skills for Managers,1.5,20.0,78,False,False,3.044522437723423,4.3694478524670215
Analysis and Evaluation of Economic Feasibility of Projects,1.0,100.0,10,False,False,4.61512051684126,2.3978952727983707
Technical Analysis: Understanding Price Action,3.0,45.0,39,False,False,3.828641396489095,3.6888794541139363
Bitcoin For Beginners,4.0,50.0,37,False,False,3.9318256327243257,3.6375861597263857
"IAS 16-Property,Plant and Equipment ",3.0,0.0,2166,False,True,0.0,7.681099001536359
Basel II,3.5,50.0,78,False,False,3.9318256327243257,4.3694478524670215
Forex Trading Plan,0.7,50.0,21,False,False,3.9318256327243257,3.091042453358316
Financial Modeling 101,0.6166666666666667,0.0,1086,False,True,0.0,6.99117688712121
Learn Financial Modeling from Scratch - Part1,3.5,50.0,7,False,False,3.9318256327243257,2.0794415416798357
Introduction to Small Business Accounting Training Tutorial,3.5,25.0,168,False,False,3.258096538021482,5.1298987149230735
Learn Basic Concepts of Economics Step by Step - Complete,1.5,150.0,2801,False,False,5.017279836814924,7.938088726896952
Introduction to Digital Payments ,1.0,0.0,12217,False,True,0.0,9.410665553209713
The Beginner's Guide to the Futures and Options Trading,3.0,0.0,6185,False,True,0.0,8.730043953245016
Bitcoin Investing: The Complete Buy & Hold Strategy,4.0,25.0,477,False,False,3.258096538021482,6.169610732491456
Financial Modeling in Excel for Startups,6.0,50.0,1334,False,False,3.9318256327243257,7.19668657083435
Learn to Trade Forex Naked Price Action Big Shadow Trade,1.0,0.0,5407,False,True,0.0,8.5956346177228
Forex Trading For Beginners ,2.0,0.0,9483,False,True,0.0,9.157361447185297
Build a Trading Comps Valuation Model,7.0,50.0,1032,False,False,3.9318256327243257,6.940222469119639
The Advanced Forex Course for Smart Traders,5.0,0.0,8236,False,True,0.0,9.016391478941248
Cost Accounting Overheads (Professional Course Level),2.5,20.0,2383,False,False,3.044522437723423,7.776535028185241
Beginners Guide to Stock Market Investing,2.5,0.0,3283,False,True,0.0,8.096817470572319
Financial Management Capital Market Instruments,1.0,25.0,2650,False,False,3.258096538021482,7.8826922062890254
NPV and IRR Techniques for CA / CFA / CPA Exams,7.5,20.0,1551,False,False,3.044522437723423,7.347299700743164
Commercial Credit Analysis,7.5,50.0,545,False,False,3.9318256327243257,6.302618975744905
Essential Finance For Managers,5.5,25.0,663,False,False,3.258096538021482,6.498282149476434
Bitcoin for Accountants,1.0,0.0,3519,False,True,0.0,8.166216268592143
ProTrader -  Advanced Technical Analysis,2.0,125.0,825,False,False,4.836281906951478,6.716594773520978
Binary Options Masterclass,2.0,200.0,70,False,False,5.303304908059076,4.2626798770413155
188% Profit in 1Year - Forex ALGO Robot Trading no indicator,2.0,120.0,357,False,False,4.795790545596741,5.8805329864007
"Financial Accounting, its Cycle, Statements & Analysis",5.0,20.0,853,False,False,3.044522437723423,6.74993119378857
Yield Curve Dynamics,3.0,50.0,397,False,False,3.9318256327243257,5.986452005284438
Value Investing and Stock Market Fundamentals,3.0,195.0,74,False,False,5.278114659230518,4.31748811353631
Media Training for Financial Service Professionals,7.0,20.0,1254,False,False,3.044522437723423,7.134890851565884
Learn the Forex Naked Price Action Pogo Trade,1.0,60.0,89,False,False,4.110873864173311,4.499809670330265
Forex - Price action Reversal Strategy,1.0,20.0,38,False,False,3.044522437723423,3.6635616461296463
Budget preparation for an EU project proposal,1.0,50.0,18,False,False,3.9318256327243257,2.9444389791664403
Corporate Finance and Alternative Investment for CFA L1,4.5,20.0,103,False,False,3.044522437723423,4.6443908991413725
Don't Let Your Customers Run Your Business,2.5,50.0,7,False,False,3.9318256327243257,2.0794415416798357
Stock Trading: Insider Tips For Determining Market Direction,1.0,95.0,104,False,False,4.564348191467836,4.653960350157523
TopTrader Academy - Complete Options Course,3.0,150.0,42,False,False,5.017279836814924,3.7612001156935624
Working Capital Management for Entrepreneurs,1.0,20.0,507,False,False,3.044522437723423,6.230481447578482
Learn Quickbooks to maintain books properly,2.5,20.0,241,False,False,3.044522437723423,5.488937726156687
CFA Level I Foundation: Introduction to Financial Reporting,5.5,50.0,226,False,False,3.9318256327243257,5.424950017481403
"Fixed Income Valuation and Analysis, CFA L2",3.0,20.0,50,False,False,3.044522437723423,3.9318256327243257
Corporation Tax Returns UK,2.0,50.0,100,False,False,3.9318256327243257,4.61512051684126
Trading For Busy People,3.0,50.0,99,False,False,3.9318256327243257,4.605170185988092
Basics of Trading,1.0,40.0,99,False,False,3.713572066704308,4.605170185988092
CFP - Introduction to Financial Planning,12.0,30.0,1192,False,False,3.4339872044851463,7.084226422097916
Investment Portfolio Analysis with Python,7.0,50.0,209,False,False,3.9318256327243257,5.3471075307174685
Day Trading Market Structure Signals,2.0,0.0,5529,False,True,0.0,8.61794309451638
Professional Bookkeeping and Accounting 3: Double Entry ,1.0,35.0,81,False,False,3.58351893845611,4.406719247264253
"Accounting Basics by Hector Garcia, CPA",1.0,0.0,1924,False,True,0.0,7.562681246721884
Stock Markets: How I Became Rich By Changing How I Trade,1.0,20.0,646,False,False,3.044522437723423,6.472346294500901
Learn About Bitcoin and Bitcoin Mining,0.5333333333333333,20.0,520,False,False,3.044522437723423,6.255750041753367
Take Control By Learning The Stock Market Now,1.0,30.0,1440,False,False,3.4339872044851463,7.273092595999522
Cost Accounting and Financial Management - A Complete Study,45.0,150.0,452,False,False,5.017279836814924,6.115892125483034
Learn Global Macro Trading & Investing for Retail Investor,1.5,75.0,178,False,False,4.330733340286331,5.187385805840755
Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,1.5,50.0,21,False,False,3.9318256327243257,3.091042453358316
high swing - كورس لتعليم جميع مراحل احتراف تداول الفوركس,2.5,100.0,12,False,False,4.61512051684126,2.5649493574615367
TRADER BOT: Introdução à Linguagem MQL5,70.0,20.0,209,False,False,3.044522437723423,5.3471075307174685
财务分析与估值建模入门,1.5,0.0,505,False,True,0.0,6.226536669287466
Aprende desde cero a operar el mercado de divisas FOREX,4.0,90.0,16,False,False,4.51085950651685,2.833213344056216
Cómo usar Metatrader 4 para hacer trading?,6.0,20.0,25,False,False,3.044522437723423,3.258096538021482
Zoho Books Gestion Financière d'Entreprise pas à pas,2.0,0.0,229,False,True,0.0,5.438079308923196
Aprende a llevar la contabilidad de forma informatizada,4.5,25.0,6,False,False,3.258096538021482,1.9459101490553132
Psicología del trading,0.6,20.0,1,False,False,3.044522437723423,0.6931471805599453
La costruzione del budget di una proposta comunitaria,1.0,50.0,10,False,False,3.9318256327243257,2.3978952727983707
"Erfolgreich als Signalgeber/in, per Social- und Copytrading",6.0,60.0,1,False,False,4.110873864173311,0.6931471805599453
Aprenda  a Investir,8.0,20.0,34,False,False,3.044522437723423,3.5553480614894135
Teeter-Totter Accounting,1.0,90.0,0,False,False,4.51085950651685,0.0
beginning accounting,0.6333333333333333,20.0,0,False,False,3.044522437723423,0.0
Stop Creditors from Harassing you and Avoid Bankruptcy,0.6166666666666667,20.0,0,False,False,3.044522437723423,0.0
Learn to trade using technical analysis,0.5333333333333333,50.0,0,False,False,3.9318256327243257,0.0
How to Invest Using ETFs from Former Wall Street Trader,2.0,200.0,0,False,False,5.303304908059076,0.0
Workshop on Banking Credit Analysis Process,1.5,100.0,0,False,False,4.61512051684126,0.0
The Cuckoo Strategy to get European Funding,1.0,160.0,0,False,False,5.081404364984463,0.0
Accounting - The 6 most important rules you must learn,1.0,20.0,0,False,False,3.044522437723423,0.0
Mutual Funds for Investors in Retirement Accounts,0.0,20.0,0,False,False,3.044522437723423,0.0
Free Ways to Create Passive Income Online,1.0,25.0,0,False,False,3.258096538021482,0.0
Understanding Financial Statements,1.0,25.0,0,False,False,3.258096538021482,0.0
The Cash Flow Statement - An Introduction,1.5,50.0,0,False,False,3.9318256327243257,0.0
"Options Foundation - Time Decay, Implied Volatility, Greeks",3.0,60.0,459,False,False,4.110873864173311,6.131226489483141
Buying Call and Put Options - Options beginner strategies,3.0,60.0,266,False,False,4.110873864173311,5.58724865840025
How To Trade RSI Pullback Strategy: Entry To Exit (Forex),2.0,150.0,104,False,False,5.017279836814924,4.653960350157523
