students_capped,price_clean,is_free,discount_rate_actual,source,students_log,price_log,has_discount
655,145.0,False,0.0,Udemy,6.486160788944089,4.983606621708336,False
18777,20.0,False,0.0,Udemy,9.840441250818493,3.044522437723423,False
1591,50.0,False,0.0,Udemy,7.3727463664043285,3.9318256327243257,False
1925,70.0,False,0.0,Udemy,7.563200592358071,4.2626798770413155,False
16926,50.0,False,0.0,Udemy,9.736665259189097,3.9318256327243257,False
13406,100.0,False,0.0,Udemy,9.503532237601561,4.61512051684126,False
5739,200.0,False,0.0,Udemy,8.655214489313613,5.303304908059076,False
16731,75.0,False,0.0,Udemy,9.72507833256209,4.330733340286331,False
1613,20.0,False,0.0,Udemy,7.3864708488298945,3.044522437723423,False
268923,0.0,True,0.0,Udemy,12.502184090784414,0.0,False
1780,25.0,False,0.0,Udemy,7.484930283289661,3.258096538021482,False
7438,0.0,True,0.0,Udemy,8.914491710191342,0.0,False
21087,0.0,True,0.0,Udemy,9.956459437302234,0.0,False
1157,60.0,False,0.0,Udemy,7.05444965813294,4.110873864173311,False
912,20.0,False,0.0,Udemy,6.816735880594968,3.044522437723423,False
2039,115.0,False,0.0,Udemy,7.620705086838262,4.7535901911063645,False
16527,0.0,True,0.0,Udemy,9.71281119135942,0.0,False
1000,125.0,False,0.0,Udemy,6.90875477931522,4.836281906951478,False
26541,0.0,True,0.0,Udemy,10.186483662997194,0.0,False
467,195.0,False,0.0,Udemy,6.148468295917647,5.278114659230518,False
947,50.0,False,0.0,Udemy,6.854354502255021,3.9318256327243257,False
9832,95.0,False,0.0,Udemy,9.193499354780156,4.564348191467836,False
2184,80.0,False,0.0,Udemy,7.68937110752969,4.394449154672439,False
2853,20.0,False,0.0,Udemy,7.956476798036782,3.044522437723423,False
16590,75.0,False,0.0,Udemy,9.716615658643356,4.330733340286331,False
1626,100.0,False,0.0,Udemy,7.394493107219038,4.61512051684126,False
9056,195.0,False,0.0,Udemy,9.111293218374948,5.278114659230518,False
8320,20.0,False,0.0,Udemy,9.02653771890043,3.044522437723423,False
4106,50.0,False,0.0,Udemy,8.320448113956559,3.9318256327243257,False
5324,30.0,False,0.0,Udemy,8.580167990577626,3.4339872044851463,False
5603,200.0,False,0.0,Udemy,8.631235907456897,5.303304908059076,False
4183,70.0,False,0.0,Udemy,8.339023005744759,4.2626798770413155,False
301,95.0,False,0.0,Udemy,5.71042701737487,4.564348191467836,False
3883,0.0,True,0.0,Udemy,8.264620829411216,0.0,False
236,40.0,False,0.0,Udemy,5.4680601411351315,3.713572066704308,False
1758,25.0,False,0.0,Udemy,7.472500744737558,3.258096538021482,False
1266,200.0,False,0.0,Udemy,7.144407180321139,5.303304908059076,False
920,35.0,False,0.0,Udemy,6.825460036255307,3.58351893845611,False
5004,0.0,True,0.0,Udemy,8.518192691749322,0.0,False
880,20.0,False,0.0,Udemy,6.78105762593618,3.044522437723423,False
342,50.0,False,0.0,Udemy,5.83773044716594,3.9318256327243257,False
205,100.0,False,0.0,Udemy,5.327876168789581,4.61512051684126,False
527,40.0,False,0.0,Udemy,6.269096283706261,3.713572066704308,False
1517,20.0,False,0.0,Udemy,7.325148957955575,3.044522437723423,False
130,20.0,False,0.0,Udemy,4.875197323201151,3.044522437723423,False
1018,50.0,False,0.0,Udemy,6.926577033222725,3.9318256327243257,False
4830,0.0,True,0.0,Udemy,8.482808764554406,0.0,False
402,60.0,False,0.0,Udemy,5.998936561946683,4.110873864173311,False
755,65.0,False,0.0,Udemy,6.628041376179533,4.189654742026425,False
1087,25.0,False,0.0,Udemy,6.992096427415888,3.258096538021482,False
170,125.0,False,0.0,Udemy,5.14166355650266,4.836281906951478,False
1054,35.0,False,0.0,Udemy,6.961296045910167,3.58351893845611,False
245,40.0,False,0.0,Udemy,5.5053315359323625,3.713572066704308,False
353,95.0,False,0.0,Udemy,5.869296913133774,4.564348191467836,False
464,95.0,False,0.0,Udemy,6.142037405587356,4.564348191467836,False
298,35.0,False,0.0,Udemy,5.700443573390686,3.58351893845611,False
2238,20.0,False,0.0,Udemy,7.713784616598755,3.044522437723423,False
1764,45.0,False,0.0,Udemy,7.475905969367397,3.828641396489095,False
3380,65.0,False,0.0,Udemy,8.125926802707886,4.189654742026425,False
1030,20.0,False,0.0,Udemy,6.93828448401696,3.044522437723423,False
1406,25.0,False,0.0,Udemy,7.249215057114389,3.258096538021482,False
4732,50.0,False,0.0,Udemy,8.462314529906248,3.9318256327243257,False
1724,50.0,False,0.0,Udemy,7.45298232946546,3.9318256327243257,False
1618,20.0,False,0.0,Udemy,7.389563953677635,3.044522437723423,False
5056,20.0,False,0.0,Udemy,8.528528701079983,3.044522437723423,False
1562,115.0,False,0.0,Udemy,7.354362330421477,4.7535901911063645,False
1547,50.0,False,0.0,Udemy,7.344719054149673,3.9318256327243257,False
2626,40.0,False,0.0,Udemy,7.87359778968554,3.713572066704308,False
11167,20.0,False,0.0,Udemy,9.320807825002154,3.044522437723423,False
466,20.0,False,0.0,Udemy,6.1463292576688975,3.044522437723423,False
1355,30.0,False,0.0,Udemy,7.212294468500341,3.4339872044851463,False
5065,95.0,False,0.0,Udemy,8.53030683056162,4.564348191467836,False
1763,20.0,False,0.0,Udemy,7.475339236566737,3.044522437723423,False
6413,30.0,False,0.0,Udemy,8.7662383802531,3.4339872044851463,False
5398,50.0,False,0.0,Udemy,8.593969030218286,3.9318256327243257,False
7017,20.0,False,0.0,Udemy,8.85623355614316,3.044522437723423,False
6510,195.0,False,0.0,Udemy,8.781248333236862,5.278114659230518,False
1898,20.0,False,0.0,Udemy,7.549082710812286,3.044522437723423,False
3299,20.0,False,0.0,Udemy,8.101677747454572,3.044522437723423,False
817,95.0,False,0.0,Udemy,6.706862336602747,4.564348191467836,False
1798,120.0,False,0.0,Udemy,7.494986233950533,4.795790545596741,False
3688,50.0,False,0.0,Udemy,8.213110697596676,3.9318256327243257,False
1611,100.0,False,0.0,Udemy,7.385230923066573,4.61512051684126,False
11574,200.0,False,0.0,Udemy,9.356602878954435,5.303304908059076,False
2547,195.0,False,0.0,Udemy,7.843064016692054,5.278114659230518,False
2063,150.0,False,0.0,Udemy,7.6324011266014535,5.017279836814924,False
22355,75.0,False,0.0,Udemy,10.01485002038959,4.330733340286331,False
8577,200.0,False,0.0,Udemy,9.056956065076825,5.303304908059076,False
10674,200.0,False,0.0,Udemy,9.275659838096825,5.303304908059076,False
783,115.0,False,0.0,Udemy,6.664409020350408,4.7535901911063645,False
12781,20.0,False,0.0,Udemy,9.455793210210228,3.044522437723423,False
5484,125.0,False,0.0,Udemy,8.609772372709331,4.836281906951478,False
7884,150.0,False,0.0,Udemy,8.972717499397138,5.017279836814924,False
15724,40.0,False,0.0,Udemy,9.663007081568642,3.713572066704308,False
3106,20.0,False,0.0,Udemy,8.041412909393047,3.044522437723423,False
6293,65.0,False,0.0,Udemy,8.747352077624353,4.189654742026425,False
8711,40.0,False,0.0,Udemy,9.072456664612796,3.713572066704308,False
8067,75.0,False,0.0,Udemy,8.995660899074103,4.330733340286331,False
9332,170.0,False,0.0,Udemy,9.141311785565748,5.14166355650266,False
3271,20.0,False,0.0,Udemy,8.093156697722637,3.044522437723423,False
1367,125.0,False,0.0,Udemy,7.221105098182496,4.836281906951478,False
5077,45.0,False,0.0,Udemy,8.532672762264625,3.828641396489095,False
6508,200.0,False,0.0,Udemy,8.780941113572387,5.303304908059076,False
4687,195.0,False,0.0,Udemy,8.452761331256848,5.278114659230518,False
11758,0.0,True,0.0,Udemy,9.372374183823416,0.0,False
300,200.0,False,0.0,Udemy,5.707110264748875,5.303304908059076,False
3784,0.0,True,0.0,Udemy,8.23880116587155,0.0,False
1209,20.0,False,0.0,Udemy,7.098375638590786,3.044522437723423,False
1428,20.0,False,0.0,Udemy,7.264730177929867,3.044522437723423,False
716,50.0,False,0.0,Udemy,6.57507584059962,3.9318256327243257,False
12563,0.0,True,0.0,Udemy,9.438590860658538,0.0,False
1518,100.0,False,0.0,Udemy,7.325807502595773,4.61512051684126,False
1241,35.0,False,0.0,Udemy,7.124478262493424,3.58351893845611,False
380,35.0,False,0.0,Udemy,5.942799375126701,3.58351893845611,False
395,195.0,False,0.0,Udemy,5.981414211254481,5.278114659230518,False
1169,20.0,False,0.0,Udemy,7.064759027791802,3.044522437723423,False
1114,50.0,False,0.0,Udemy,7.016609683894219,3.9318256327243257,False
5738,95.0,False,0.0,Udemy,8.655040258108363,4.564348191467836,False
6648,40.0,False,0.0,Udemy,8.802221746402456,3.713572066704308,False
1605,25.0,False,0.0,Udemy,7.381501894506707,3.258096538021482,False
4848,20.0,False,0.0,Udemy,8.486527777105353,3.044522437723423,False
4743,75.0,False,0.0,Udemy,8.464635940677562,4.330733340286331,False
1520,20.0,False,0.0,Udemy,7.327123292259293,3.044522437723423,False
3601,50.0,False,0.0,Udemy,8.189244525735901,3.9318256327243257,False
4033,200.0,False,0.0,Udemy,8.302513718514158,5.303304908059076,False
17071,200.0,False,0.0,Udemy,9.745194973541535,5.303304908059076,False
13708,80.0,False,0.0,Udemy,9.5258078304359,4.394449154672439,False
430,125.0,False,0.0,Udemy,6.066108090103747,4.836281906951478,False
2643,20.0,False,0.0,Udemy,7.880048200971577,3.044522437723423,False
1731,20.0,False,0.0,Udemy,7.4570320891223805,3.044522437723423,False
1313,60.0,False,0.0,Udemy,7.1808311990445555,4.110873864173311,False
775,30.0,False,0.0,Udemy,6.654152520183219,3.4339872044851463,False
2243,20.0,False,0.0,Udemy,7.716015266642587,3.044522437723423,False
2749,20.0,False,0.0,Udemy,7.919356190660617,3.044522437723423,False
2012,55.0,False,0.0,Udemy,7.607381425639791,4.02535169073515,False
1080,200.0,False,0.0,Udemy,6.985641817639208,5.303304908059076,False
3831,195.0,False,0.0,Udemy,8.251142139090751,5.278114659230518,False
2071,75.0,False,0.0,Udemy,7.6362696033793735,4.330733340286331,False
2755,35.0,False,0.0,Udemy,7.9215356321335495,3.58351893845611,False
1216,50.0,False,0.0,Udemy,7.104144092987527,3.9318256327243257,False
2314,20.0,False,0.0,Udemy,7.747164966520335,3.044522437723423,False
8770,0.0,True,0.0,Udemy,9.079206103951382,0.0,False
1764,60.0,False,0.0,Udemy,7.475905969367397,4.110873864173311,False
2837,120.0,False,0.0,Udemy,7.950854857719988,4.795790545596741,False
1655,25.0,False,0.0,Udemy,7.412160334945205,3.258096538021482,False
2721,75.0,False,0.0,Udemy,7.909122183211411,4.330733340286331,False
1152,40.0,False,0.0,Udemy,7.050122520269059,3.713572066704308,False
15493,0.0,True,0.0,Udemy,9.648208131191847,0.0,False
1562,45.0,False,0.0,Udemy,7.354362330421477,3.828641396489095,False
9786,0.0,True,0.0,Udemy,9.18881025342582,0.0,False
1904,20.0,False,0.0,Udemy,7.552237287560802,3.044522437723423,False
3357,0.0,True,0.0,Udemy,8.119100837637486,0.0,False
2200,30.0,False,0.0,Udemy,7.696667081526462,3.4339872044851463,False
5456,100.0,False,0.0,Udemy,8.604654467186233,4.61512051684126,False
2134,175.0,False,0.0,Udemy,7.666221925662725,5.170483995038151,False
4675,95.0,False,0.0,Udemy,8.450198322591959,4.564348191467836,False
1433,40.0,False,0.0,Udemy,7.2682230211595655,3.713572066704308,False
1734,20.0,False,0.0,Udemy,7.45876269238096,3.044522437723423,False
3461,20.0,False,0.0,Udemy,8.149601735736155,3.044522437723423,False
4076,50.0,False,0.0,Udemy,8.313116702819253,3.9318256327243257,False
567,185.0,False,0.0,Udemy,6.342121418721152,5.225746673713202,False
1723,20.0,False,0.0,Udemy,7.452402451223638,3.044522437723423,False
1282,50.0,False,0.0,Udemy,7.1569563646156364,3.9318256327243257,False
2052,45.0,False,0.0,Udemy,7.627057417018934,3.828641396489095,False
1874,200.0,False,0.0,Udemy,7.536363938404511,5.303304908059076,False
1119,200.0,False,0.0,Udemy,7.02108396428914,5.303304908059076,False
1023,100.0,False,0.0,Udemy,6.931471805599453,4.61512051684126,False
3697,20.0,False,0.0,Udemy,8.21554741194707,3.044522437723423,False
21682,0.0,True,0.0,Udemy,9.984283822364217,0.0,False
1975,100.0,False,0.0,Udemy,7.588829878307813,4.61512051684126,False
553,40.0,False,0.0,Udemy,6.317164686747284,3.713572066704308,False
2650,40.0,False,0.0,Udemy,7.8826922062890254,3.713572066704308,False
2964,20.0,False,0.0,Udemy,7.994632311431825,3.044522437723423,False
1624,50.0,False,0.0,Udemy,7.393263094763838,3.9318256327243257,False
1640,65.0,False,0.0,Udemy,7.403061091090091,4.189654742026425,False
1627,35.0,False,0.0,Udemy,7.395107546562485,3.58351893845611,False
1815,95.0,False,0.0,Udemy,7.504391559161238,4.564348191467836,False
1011,25.0,False,0.0,Udemy,6.919683849847411,3.258096538021482,False
2430,95.0,False,0.0,Udemy,7.796057974316123,4.564348191467836,False
5318,20.0,False,0.0,Udemy,8.579040594742317,3.044522437723423,False
7018,20.0,False,0.0,Udemy,8.856376036730422,3.044522437723423,False
1634,75.0,False,0.0,Udemy,7.399398083331354,4.330733340286331,False
3590,110.0,False,0.0,Udemy,8.186185994226083,4.709530201312334,False
4030,30.0,False,0.0,Udemy,8.301769763117166,3.4339872044851463,False
4020,145.0,False,0.0,Udemy,8.299285906897275,4.983606621708336,False
2635,95.0,False,0.0,Udemy,7.877017895622398,4.564348191467836,False
7211,200.0,False,0.0,Udemy,8.883501584323207,5.303304908059076,False
1496,50.0,False,0.0,Udemy,7.311218384419629,3.9318256327243257,False
4447,50.0,False,0.0,Udemy,8.400209835930418,3.9318256327243257,False
1410,100.0,False,0.0,Udemy,7.2520539518528135,4.61512051684126,False
6628,20.0,False,0.0,Udemy,8.79920924224139,3.044522437723423,False
1908,25.0,False,0.0,Udemy,7.554334823725748,3.258096538021482,False
1248,50.0,False,0.0,Udemy,7.130098510125578,3.9318256327243257,False
4587,195.0,False,0.0,Udemy,8.431199478249262,5.278114659230518,False
2351,50.0,False,0.0,Udemy,7.763021309018518,3.9318256327243257,False
3898,20.0,False,0.0,Udemy,8.268475388982598,3.044522437723423,False
3185,20.0,False,0.0,Udemy,8.066521490469993,3.044522437723423,False
557,100.0,False,0.0,Udemy,6.324358962381311,4.61512051684126,False
408,200.0,False,0.0,Udemy,6.013715156042802,5.303304908059076,False
1703,70.0,False,0.0,Udemy,7.440733707389261,4.2626798770413155,False
17554,20.0,False,0.0,Udemy,9.773094088602532,3.044522437723423,False
7368,20.0,False,0.0,Udemy,8.905037290767,3.044522437723423,False
676,200.0,False,0.0,Udemy,6.517671272912275,5.303304908059076,False
3632,200.0,False,0.0,Udemy,8.197814032221203,5.303304908059076,False
10576,145.0,False,0.0,Udemy,9.266437111328052,4.983606621708336,False
11643,100.0,False,0.0,Udemy,9.362546304865514,4.61512051684126,False
13960,20.0,False,0.0,Udemy,9.544023006988647,3.044522437723423,False
5085,195.0,False,0.0,Udemy,8.534246945982066,5.278114659230518,False
1130,200.0,False,0.0,Udemy,7.030857476116121,5.303304908059076,False
14606,150.0,False,0.0,Udemy,9.589256144850811,5.017279836814924,False
2971,100.0,False,0.0,Udemy,7.99699040583765,4.61512051684126,False
2814,140.0,False,0.0,Udemy,7.942717540573791,4.948759890378168,False
1355,40.0,False,0.0,Udemy,7.212294468500341,3.713572066704308,False
2335,20.0,False,0.0,Udemy,7.756195343948118,3.044522437723423,False
161029,0.0,True,0.0,Udemy,11.989345962012042,0.0,False
2051,150.0,False,0.0,Udemy,7.62657020629066,5.017279836814924,False
1069,200.0,False,0.0,Udemy,6.975413927455952,5.303304908059076,False
1439,50.0,False,0.0,Udemy,7.272398392570047,3.9318256327243257,False
1948,20.0,False,0.0,Udemy,7.575071699507561,3.044522437723423,False
841,40.0,False,0.0,Udemy,6.7357800142423265,3.713572066704308,False
937,20.0,False,0.0,Udemy,6.843749949006225,3.044522437723423,False
583,95.0,False,0.0,Udemy,6.369900982828227,4.564348191467836,False
577,50.0,False,0.0,Udemy,6.359573868672378,3.9318256327243257,False
9364,0.0,True,0.0,Udemy,9.144734614878189,0.0,False
5052,0.0,True,0.0,Udemy,8.527737405291909,0.0,False
694,95.0,False,0.0,Udemy,6.543911845564792,4.564348191467836,False
511,45.0,False,0.0,Udemy,6.238324625039508,3.828641396489095,False
937,40.0,False,0.0,Udemy,6.843749949006225,3.713572066704308,False
1611,50.0,False,0.0,Udemy,7.385230923066573,3.9318256327243257,False
103,200.0,False,0.0,Udemy,4.6443908991413725,5.303304908059076,False
670,40.0,False,0.0,Udemy,6.508769136971682,3.713572066704308,False
1606,100.0,False,0.0,Udemy,7.382124365737512,4.61512051684126,False
260,200.0,False,0.0,Udemy,5.564520407322694,5.303304908059076,False
122,50.0,False,0.0,Udemy,4.812184355372417,3.9318256327243257,False
877,35.0,False,0.0,Udemy,6.777646593635117,3.58351893845611,False
1215,200.0,False,0.0,Udemy,7.103322062526113,5.303304908059076,False
3323,45.0,False,0.0,Udemy,8.10892415597534,3.828641396489095,False
11892,100.0,False,0.0,Udemy,9.383705270727246,4.61512051684126,False
15106,75.0,False,0.0,Udemy,9.622913491543725,4.330733340286331,False
975,95.0,False,0.0,Udemy,6.883462586413092,4.564348191467836,False
5263,75.0,False,0.0,Udemy,8.568646473005153,4.330733340286331,False
596,195.0,False,0.0,Udemy,6.391917113392602,5.278114659230518,False
7517,95.0,False,0.0,Udemy,8.925055424124123,4.564348191467836,False
21653,75.0,False,0.0,Udemy,9.982945473870844,4.330733340286331,False
9028,20.0,False,0.0,Udemy,9.10819689830748,3.044522437723423,False
7375,40.0,False,0.0,Udemy,8.90598676523643,3.713572066704308,False
5177,95.0,False,0.0,Udemy,8.552174160311482,4.564348191467836,False
6548,20.0,False,0.0,Udemy,8.787067645218054,3.044522437723423,False
28125,80.0,False,0.0,Udemy,10.244449694430193,4.394449154672439,False
9349,20.0,False,0.0,Udemy,9.143131622282732,3.044522437723423,False
14260,100.0,False,0.0,Udemy,9.565283817736766,4.61512051684126,False
7720,150.0,False,0.0,Udemy,8.951699168308815,5.017279836814924,False
2142,120.0,False,0.0,Udemy,7.669961995473577,4.795790545596741,False
12873,200.0,False,0.0,Udemy,9.462965052612562,5.303304908059076,False
12882,75.0,False,0.0,Udemy,9.463663891791525,4.330733340286331,False
12368,195.0,False,0.0,Udemy,9.42294862137501,5.278114659230518,False
8625,170.0,False,0.0,Udemy,9.062536177207788,5.14166355650266,False
2641,150.0,False,0.0,Udemy,7.879291485082271,5.017279836814924,False
1052,20.0,False,0.0,Udemy,6.959398512133975,3.044522437723423,False
13920,75.0,False,0.0,Udemy,9.541153770388567,4.330733340286331,False
7416,20.0,False,0.0,Udemy,8.911529941736559,3.044522437723423,False
1822,90.0,False,0.0,Udemy,7.508238774678663,4.51085950651685,False
1010,50.0,False,0.0,Udemy,6.918695219020472,3.9318256327243257,False
1425,110.0,False,0.0,Udemy,7.262628600974241,4.709530201312334,False
7014,50.0,False,0.0,Udemy,8.855805992536562,3.9318256327243257,False
7785,75.0,False,0.0,Udemy,8.960082528170402,4.330733340286331,False
4407,50.0,False,0.0,Udemy,8.391176350832751,3.9318256327243257,False
602,145.0,False,0.0,Udemy,6.401917196727186,4.983606621708336,False
1712,100.0,False,0.0,Udemy,7.44600149832412,4.61512051684126,False
1894,20.0,False,0.0,Udemy,7.546974117516527,3.044522437723423,False
3258,20.0,False,0.0,Udemy,8.089175678837561,3.044522437723423,False
7449,20.0,False,0.0,Udemy,8.915969311373605,3.044522437723423,False
538,85.0,False,0.0,Udemy,6.289715570908998,4.454347296253507,False
1271,50.0,False,0.0,Udemy,7.148345743900068,3.9318256327243257,False
1407,115.0,False,0.0,Udemy,7.249925536717988,4.7535901911063645,False
2311,200.0,False,0.0,Udemy,7.7458682297922685,5.303304908059076,False
1002,45.0,False,0.0,Udemy,6.910750787961936,3.828641396489095,False
2565,55.0,False,0.0,Udemy,7.850103545175582,4.02535169073515,False
210,30.0,False,0.0,Udemy,5.351858133476067,3.4339872044851463,False
1186,55.0,False,0.0,Udemy,7.079184394609668,4.02535169073515,False
1421,20.0,False,0.0,Udemy,7.259819610363186,3.044522437723423,False
958,20.0,False,0.0,Udemy,6.8658910748834385,3.044522437723423,False
1550,50.0,False,0.0,Udemy,7.346655163176539,3.9318256327243257,False
1309,25.0,False,0.0,Udemy,7.177782416195197,3.258096538021482,False
251,145.0,False,0.0,Udemy,5.529429087511423,4.983606621708336,False
723,40.0,False,0.0,Udemy,6.584791392385716,3.713572066704308,False
11026,0.0,True,0.0,Udemy,9.308102089758679,0.0,False
1318,20.0,False,0.0,Udemy,7.1846291527173145,3.044522437723423,False
3894,0.0,True,0.0,Udemy,8.267448958304849,0.0,False
12293,0.0,True,0.0,Udemy,9.416866617466955,0.0,False
1447,20.0,False,0.0,Udemy,7.277938572945661,3.044522437723423,False
487,100.0,False,0.0,Udemy,6.1903154058531475,4.61512051684126,False
9110,0.0,True,0.0,Udemy,9.117237753713859,0.0,False
1519,0.0,True,0.0,Udemy,7.326465613840322,0.0,False
948,20.0,False,0.0,Udemy,6.855408798609928,3.044522437723423,False
2023,75.0,False,0.0,Udemy,7.6128310304073565,4.330733340286331,False
1858,140.0,False,0.0,Udemy,7.527793987721444,4.948759890378168,False
2244,40.0,False,0.0,Udemy,7.716460800176355,3.713572066704308,False
3619,95.0,False,0.0,Udemy,8.194229304819817,4.564348191467836,False
22999,200.0,False,0.0,Udemy,10.043249494911286,5.303304908059076,False
2743,95.0,False,0.0,Udemy,7.917171988845776,4.564348191467836,False
1229,150.0,False,0.0,Udemy,7.114769448366463,5.017279836814924,False
3701,100.0,False,0.0,Udemy,8.216628493133443,4.61512051684126,False
710,105.0,False,0.0,Udemy,6.566672429803241,4.663439094112067,False
6588,20.0,False,0.0,Udemy,8.793156870913819,3.044522437723423,False
7331,200.0,False,0.0,Udemy,8.900003608959596,5.303304908059076,False
4463,95.0,False,0.0,Udemy,8.403800504061147,4.564348191467836,False
1873,150.0,False,0.0,Udemy,7.535830462798367,5.017279836814924,False
1388,95.0,False,0.0,Udemy,7.236339342754344,4.564348191467836,False
1292,20.0,False,0.0,Udemy,7.164720378771857,3.044522437723423,False
1147,50.0,False,0.0,Udemy,7.045776576879511,3.9318256327243257,False
1109,200.0,False,0.0,Udemy,7.01211529430638,5.303304908059076,False
2002,20.0,False,0.0,Udemy,7.602401335665818,3.044522437723423,False
876,75.0,False,0.0,Udemy,6.776506992372183,4.330733340286331,False
1186,20.0,False,0.0,Udemy,7.079184394609668,3.044522437723423,False
973,75.0,False,0.0,Udemy,6.881411303642535,4.330733340286331,False
379,40.0,False,0.0,Udemy,5.940171252720432,3.713572066704308,False
2177,20.0,False,0.0,Udemy,7.686162303492906,3.044522437723423,False
1063,20.0,False,0.0,Udemy,6.96979066990159,3.044522437723423,False
1309,35.0,False,0.0,Udemy,7.177782416195197,3.58351893845611,False
7489,110.0,False,0.0,Udemy,8.921324076511265,4.709530201312334,False
9103,100.0,False,0.0,Udemy,9.116469156366112,4.61512051684126,False
3169,195.0,False,0.0,Udemy,8.061486866871327,5.278114659230518,False
7501,200.0,False,0.0,Udemy,8.922924930641832,5.303304908059076,False
1967,150.0,False,0.0,Udemy,7.584773077612199,5.017279836814924,False
28694,195.0,False,0.0,Udemy,10.264478170542462,5.278114659230518,False
909,70.0,False,0.0,Udemy,6.813444599510896,4.2626798770413155,False
4820,75.0,False,0.0,Udemy,8.480736654405622,4.330733340286331,False
24575,150.0,False,0.0,Udemy,10.1095256359474,5.017279836814924,False
9109,60.0,False,0.0,Udemy,9.117127990254003,4.110873864173311,False
18818,50.0,False,0.0,Udemy,9.842622276764853,3.9318256327243257,False
1121,195.0,False,0.0,Udemy,7.022868086082641,5.278114659230518,False
14551,20.0,False,0.0,Udemy,9.585483720197958,3.044522437723423,False
5800,100.0,False,0.0,Udemy,8.665785595466064,4.61512051684126,False
4867,20.0,False,0.0,Udemy,8.490438454107418,3.044522437723423,False
1006,25.0,False,0.0,Udemy,6.914730892718563,3.258096538021482,False
4616,80.0,False,0.0,Udemy,8.43750042250699,4.394449154672439,False
8968,100.0,False,0.0,Udemy,9.101529466118004,4.61512051684126,False
7062,200.0,False,0.0,Udemy,8.862625169408922,5.303304908059076,False
3073,90.0,False,0.0,Udemy,8.03073492409854,4.51085950651685,False
2706,175.0,False,0.0,Udemy,7.903596289614301,5.170483995038151,False
1702,50.0,False,0.0,Udemy,7.440146680662688,3.9318256327243257,False
3420,120.0,False,0.0,Udemy,8.137688184977605,4.795790545596741,False
7130,95.0,False,0.0,Udemy,8.872206756028303,4.564348191467836,False
918,195.0,False,0.0,Udemy,6.823286122355687,5.278114659230518,False
1520,25.0,False,0.0,Udemy,7.327123292259293,3.258096538021482,False
461,50.0,False,0.0,Udemy,6.135564891081739,3.9318256327243257,False
116,30.0,False,0.0,Udemy,4.762173934797756,3.4339872044851463,False
207,40.0,False,0.0,Udemy,5.337538079701318,3.713572066704308,False
333,35.0,False,0.0,Udemy,5.8111409929767,3.58351893845611,False
305,40.0,False,0.0,Udemy,5.723585101952381,3.713572066704308,False
644,20.0,False,0.0,Udemy,6.4692503167957724,3.044522437723423,False
415,50.0,False,0.0,Udemy,6.030685260261263,3.9318256327243257,False
926,35.0,False,0.0,Udemy,6.831953565565855,3.58351893845611,False
3118,0.0,True,0.0,Udemy,8.045267716607803,0.0,False
4290,0.0,True,0.0,Udemy,8.364275084991524,0.0,False
959,20.0,False,0.0,Udemy,6.866933284461882,3.044522437723423,False
55332,195.0,False,0.0,Udemy,10.92112475455604,5.278114659230518,False
2273,60.0,False,0.0,Udemy,7.729295674310482,4.110873864173311,False
17784,195.0,False,0.0,Udemy,9.786110684382555,5.278114659230518,False
25799,195.0,False,0.0,Udemy,10.158129770909708,5.278114659230518,False
2865,40.0,False,0.0,Udemy,7.960672608388117,3.713572066704308,False
346,200.0,False,0.0,Udemy,5.849324779946859,5.303304908059076,False
4957,90.0,False,0.0,Udemy,8.508757712595136,4.51085950651685,False
4128,75.0,False,0.0,Udemy,8.32579052588609,4.330733340286331,False
29348,195.0,False,0.0,Udemy,10.287013753125539,5.278114659230518,False
32696,195.0,False,0.0,Udemy,10.395038609557421,5.278114659230518,False
3503,30.0,False,0.0,Udemy,8.161660452056282,3.4339872044851463,False
2354,195.0,False,0.0,Udemy,7.764296006450518,5.278114659230518,False
586,30.0,False,0.0,Udemy,6.375024819828097,3.4339872044851463,False
1949,50.0,False,0.0,Udemy,7.575584651557793,3.9318256327243257,False
1825,100.0,False,0.0,Udemy,7.509883061154913,4.61512051684126,False
2296,40.0,False,0.0,Udemy,7.739359202689098,3.713572066704308,False
550,30.0,False,0.0,Udemy,6.311734809152915,3.4339872044851463,False
578,120.0,False,0.0,Udemy,6.361302477572996,4.795790545596741,False
7706,50.0,False,0.0,Udemy,8.949884285777994,3.9318256327243257,False
1339,50.0,False,0.0,Udemy,7.200424892944957,3.9318256327243257,False
6760,20.0,False,0.0,Udemy,8.818926087090677,3.044522437723423,False
1096,85.0,False,0.0,Udemy,7.00033446027523,4.454347296253507,False
7407,50.0,False,0.0,Udemy,8.910315776326016,3.9318256327243257,False
5811,110.0,False,0.0,Udemy,8.667680024690174,4.709530201312334,False
2145,145.0,False,0.0,Udemy,7.671360923190644,4.983606621708336,False
11832,200.0,False,0.0,Udemy,9.37864751738456,5.303304908059076,False
5279,50.0,False,0.0,Udemy,8.571681376700306,3.9318256327243257,False
5332,190.0,False,0.0,Udemy,8.581669210600602,5.25227342804663,False
5151,110.0,False,0.0,Udemy,8.54714026778419,4.709530201312334,False
73783,190.0,False,0.0,Udemy,11.208897184915555,5.25227342804663,False
51257,145.0,False,0.0,Udemy,10.844626982379674,4.983606621708336,False
28880,200.0,False,0.0,Udemy,10.270939218446076,5.303304908059076,False
17334,100.0,False,0.0,Udemy,9.760482858119124,4.61512051684126,False
